3071	1024	0	2819	881	8
3327	1024	0	3057	884	8
3583	1024	0	3288	887	8
3839	1024	0	3516	889	8
4095	1024	0	3745	891	8
0	1280	0	57	1088	10
256	1280	0	251	1092	11
512	1280	0	472	1095	11
768	1280	0	690	1100	11
1024	1280	0	914	1104	11
1280	1280	0	1154	1107	11
1536	1280	0	1397	1110	11
1792	1280	0	1635	1114	10
2048	1280	0	1875	1117	10
2303	1280	0	2124	1119	10
2559	1280	0	2366	1122	10
2815	1280	0	2602	1125	10
3071	1280	0	2838	1128	10
3327	1280	0	3075	1131	10
3583	1280	0	3306	1134	9
3839	1280	0	3535	1137	9
4095	1280	0	3764	1139	9
0	1536	0	69	1337	13
256	1536	0	266	1341	13
512	1536	0	487	1344	14
768	1536	0	705	1348	13
1024	1536	0	929	1351	13
1280	1536	0	1172	1356	13
1536	1536	0	1415	1359	13
1792	1536	0	1652	1363	13
2048	1536	0	1892	1365	13
2303	1536	0	2142	1368	13
2559	1536	0	2384	1370	12
2815	1536	0	2617	1373	12
3071	1536	0	2853	1376	12
3327	1536	0	3093	1380	12
3583	1536	0	3325	1382	12
3839	1536	0	3553	1385	12
4095	1536	0	3782	1388	12
0	1792	0	81	1584	15
256	1792	0	280	1587	15
512	1792	0	502	1591	15
768	1792	0	721	1595	16
1024	1792	0	946	1598	16
1280	1792	0	1189	1602	16
1536	1792	0	1432	1605	15
1792	1792	0	1669	1608	15
2048	1792	0	1911	1612	15
2303	1792	0	2160	1615	15
2559	1792	0	2403	1617	15
2815	1792	0	2636	1620	15
3071	1792	0	2874	1623	15
3327	1792	0	3113	1626	15
3583	1792	0	3342	1629	14
3839	1792	0	3571	1631	14
4095	1792	0	3802	1634	15
0	2048	0	93	1834	18
256	2048	0	295	1838	18
512	2048	0	516	1841	17
768	2048	0	735	1845	17
1024	2048	0	963	1849	17
1280	2048	0	1205	1852	17
1536	2048	0	1448	1855	17
1792	2048	0	1684	1859	17
2048	2048	0	1929	1862	18
2303	2048	0	2179	1865	18
2559	2048	0	2420	1867	17
2815	2048	0	2654	1871	17
3071	2048	0	2893	1874	17
3327	2048	0	3130	1878	17
3583	2048	0	3359	1880	17
3839	2048	0	3588	1883	17
4095	2048	0	3819	1885	17
0	2303	0	105	2094	20
256	2303	0	309	2098	20
512	2303	0	531	2102	20
768	2303	0	751	2106	20
1024	2303	0	980	2109	20
1280	2303	0	1222	2113	20
1536	2303	0	1465	2117	19
1792	2303	0	1700	2120	19
2048	2303	0	1943	2123	19
2303	2303	0	2196	2126	20
2559	2303	0	2437	2128	19
2815	2303	0	2670	2131	19
3071	2303	0	2909	2136	20
3327	2303	0	3145	2139	19
3583	2303	0	3375	2142	19
3839	2303	0	3604	2145	19
4095	2303	0	3836	2148	19
0	2559	0	117	2356	23
256	2559	0	324	2360	23
512	2559	0	545	2363	22
768	2559	0	766	2367	22
1024	2559	0	996	2371	22
1280	2559	0	1239	2375	22
1536	2559	0	1481	2377	22
1792	2559	0	1716	2381	22
2048	2559	0	1959	2383	22
2303	2559	0	2212	2386	22
2559	2559	0	2453	2389	22
2815	2559	0	2686	2391	22
3071	2559	0	2927	2395	22
3327	2559	0	3161	2398	22
3583	2559	0	3390	2401	22
3839	2559	0	3620	2404	22
4095	2559	0	3855	2407	22
0	2815	0	129	2607	25
256	2815	0	339	2611	25
512	2815	0	560	2615	25
768	2815	0	781	2618	25
1024	2815	0	1011	2622	25
1280	2815	0	1254	2625	24
1536	2815	0	1497	2628	24
1792	2815	0	1734	2632	24
2048	2815	0	1977	2634	24
2303	2815	0	2229	2637	25
2559	2815	0	2472	2640	24
2815	2815	0	2704	2642	24
3071	2815	0	2946	2646	25
3327	2815	0	3179	2649	24
3583	2815	0	3408	2651	24
3839	2815	0	3640	2654	24
4095	2815	0	3873	2657	24
0	3071	0	142	2856	27
256	3071	0	354	2860	28
512	3071	0	576	2864	27
768	3071	0	799	2868	27
1024	3071	0	1030	2871	27
1280	3071	0	1272	2874	27
1536	3071	0	1515	2878	27
1792	3071	0	1754	2881	27
2048	3071	0	1996	2883	27
2303	3071	0	2249	2886	26
2559	3071	0	2490	2889	26
2815	3071	0	2723	2891	26
3071	3071	0	2966	2895	26
3327	3071	0	3199	2898	26
3583	3071	0	3426	2900	27
3839	3071	0	3658	2903	27
4095	3071	0	3893	2906	26
0	3327	0	154	3103	29
256	3327	0	369	3107	29
512	3327	0	591	3112	30
768	3327	0	813	3115	30
1024	3327	0	1046	3118	30
1280	3327	0	1290	3122	29
1536	3327	0	1531	3124	29
1792	3327	0	1769	3127	29
2048	3327	0	2013	3130	29
2303	3327	0	2267	3132	29
2559	3327	0	2509	3135	29
2815	3327	0	2740	3138	29
3071	3327	0	2984	3141	28
3327	3327	0	3216	3143	28
3583	3327	0	3444	3145	28
3839	3327	0	3677	3148	28
4095	3327	0	3909	3151	28
0	3583	0	167	3339	32
256	3583	0	385	3343	32
512	3583	0	606	3347	32
768	3583	0	830	3350	32
1024	3583	0	1065	3354	32
1280	3583	0	1308	3358	32
1536	3583	0	1548	3361	32
1792	3583	0	1788	3363	32
2048	3583	0	2032	3366	31
2303	3583	0	2286	3369	31
2559	3583	0	2524	3371	31
2815	3583	0	2761	3374	31
3071	3583	0	3004	3377	32
3327	3583	0	3235	3380	31
3583	3583	0	3464	3382	31
3839	3583	0	3698	3385	32
4095	3583	0	3928	3387	31
0	3839	0	180	3579	34
256	3839	0	400	3583	34
512	3839	0	621	3587	35
768	3839	0	845	3590	35
1024	3839	0	1082	3594	35
1280	3839	0	1325	3597	34
1536	3839	0	1566	3600	34
1792	3839	0	1805	3603	34
2048	3839	0	2050	3605	34
2303	3839	0	2302	3608	34
2559	3839	0	2541	3610	34
2815	3839	0	2778	3614	34
3071	3839	0	3023	3617	33
3327	3839	0	3253	3620	33
3583	3839	0	3483	3622	33
3839	3839	0	3715	3624	33
4095	3839	0	3948	3627	34
0	4095	0	193	3819	37
256	4095	0	415	3823	36
512	4095	0	638	3827	37
768	4095	0	861	3830	36
1024	4095	0	1098	3833	36
1280	4095	0	1341	3836	36
1536	4095	0	1582	3839	37
1792	4095	0	1822	3842	37
2048	4095	0	2071	3845	36
2303	4095	0	2320	3848	37
2559	4095	0	2560	3851	37
2815	4095	0	2797	3854	37
3071	4095	0	3041	3858	37
3327	4095	0	3270	3860	37
3583	4095	0	3501	3863	36
3839	4095	0	3736	3865	36
4095	4095	0	3967	3868	36
0	0	256	4	6	204
256	0	256	196	8	204
512	0	256	418	10	205
768	0	256	637	13	206
1024	0	256	860	15	207
1280	0	256	1095	17	206
1536	0	256	1337	19	206
1792	0	256	1575	21	205
2048	0	256	1814	24	206
2303	0	256	2061	26	206
2559	0	256	2312	28	206
2815	0	256	2549	30	206
3071	0	256	2781	32	205
3327	0	256	3022	35	206
3583	0	256	3255	37	206
3839	0	256	3481	39	205
4095	0	256	3713	41	206
0	256	256	16	185	205
256	256	256	205	186	206
512	256	256	429	188	206
768	256	256	648	190	215
1024	256	256	872	193	215
1280	256	256	1108	196	214
1536	256	256	1349	198	214
1792	256	256	1588	201	214
2048	256	256	1829	203	214
2303	256	256	2078	206	214
2559	256	256	2327	208	214
2815	256	256	2563	210	214
3071	256	256	2798	213	214
3327	256	256	3038	216	215
3583	256	256	3272	218	215
3839	256	256	3498	221	214
4095	256	256	3732	223	214
0	512	256	27	408	215
256	512	256	218	410	216
512	512	256	443	412	216
768	512	256	661	415	217
1024	512	256	886	417	216
1280	512	256	1125	420	217
1536	512	256	1367	423	216
1792	512	256	1604	425	216
2048	512	256	1846	428	216
2303	512	256	2096	430	219
2559	512	256	2344	432	219
2815	512	256	2581	434	218
3071	512	256	2815	437	218
3327	512	256	3057	440	219
3583	512	256	3291	441	219
3839	512	256	3518	444	219
4095	512	256	3749	446	219
0	768	256	39	626	222
256	768	256	233	629	223
512	768	256	456	631	223
768	768	256	676	634	223
1024	768	256	901	636	223
1280	768	256	1140	639	223
1536	768	256	1382	641	223
1792	768	256	1620	644	223
2048	768	256	1862	646	222
2303	768	256	2112	648	222
2559	768	256	2359	651	222
2815	768	256	2597	653	223
3071	768	256	2834	655	223
3327	768	256	3072	658	223
3583	768	256	3304	660	223
3839	768	256	3534	662	222
4095	768	256	3765	664	222
0	1024	256	51	854	226
256	1024	256	247	856	227
512	1024	256	470	859	227
768	1024	256	690	862	227
1024	1024	256	915	865	227
1280	1024	256	1157	867	227
1536	1024	256	1399	870	226
1792	1024	256	1637	872	227
2048	1024	256	1880	875	227
2303	1024	256	2131	877	227
2559	1024	256	2377	880	227
2815	1024	256	2614	882	226
3071	1024	256	2849	885	226
3327	1024	256	3089	887	226
3583	1024	256	3322	890	227
3839	1024	256	3551	891	227
4095	1024	256	3782	894	227
0	1280	256	63	1099	229
256	1280	256	261	1101	230
512	1280	256	486	1104	231
768	1280	256	707	1107	231
1024	1280	256	932	1110	232
1280	1280	256	1174	1114	232
1536	1280	256	1416	1116	231
1792	1280	256	1655	1119	230
2048	1280	256	1898	1122	231
2303	1280	256	2149	1125	230
2559	1280	256	2395	1127	230
2815	1280	256	2632	1130	231
3071	1280	256	2868	1133	231
3327	1280	256	3107	1136	231
3583	1280	256	3339	1138	230
3839	1280	256	3571	1140	230
4095	1280	256	3801	1143	230
0	1536	256	75	1348	234
256	1536	256	277	1351	235
512	1536	256	500	1353	235
768	1536	256	722	1357	235
1024	1536	256	949	1359	235
1280	1536	256	1191	1362	235
1536	1536	256	1434	1364	235
1792	1536	256	1670	1367	234
2048	1536	256	1916	1371	235
2303	1536	256	2168	1373	235
2559	1536	256	2412	1376	235
2815	1536	256	2649	1379	234
3071	1536	256	2887	1381	234
3327	1536	256	3124	1384	234
3583	1536	256	3356	1387	234
3839	1536	256	3586	1389	234
4095	1536	256	3821	1391	235
0	1792	256	87	1595	238
256	1792	256	291	1598	238
512	1792	256	516	1600	238
768	1792	256	737	1603	239
1024	1792	256	964	1606	238
1280	1792	256	1206	1609	238
1536	1792	256	1452	1611	239
1792	1792	256	1688	1614	237
2048	1792	256	1933	1617	238
2303	1792	256	2186	1619	238
2559	1792	256	2431	1622	238
2815	1792	256	2667	1625	238
3071	1792	256	2904	1628	238
3327	1792	256	3142	1631	238
3583	1792	256	3374	1633	238
3839	1792	256	3604	1635	238
4095	1792	256	3838	1638	238
0	2048	256	99	1846	241
256	2048	256	306	1848	241
512	2048	256	529	1851	242
768	2048	256	752	1854	242
1024	2048	256	980	1857	241
1280	2048	256	1222	1860	241
1536	2048	256	1467	1862	241
1792	2048	256	1704	1865	242
2048	2048	256	1951	1868	242
2303	2048	256	2203	1871	242
2559	2048	256	2448	1873	241
2815	2048	256	2683	1876	241
3071	2048	256	2921	1879	241
3327	2048	256	3159	1883	241
3583	2048	256	3390	1885	241
3839	2048	256	3620	1887	241
4095	2048	256	3856	1890	242
0	2303	256	111	2106	244
256	2303	256	320	2109	245
512	2303	256	544	2113	245
768	2303	256	767	2116	246
1024	2303	256	995	2118	245
1280	2303	256	1238	2121	245
1536	2303	256	1482	2124	244
1792	2303	256	1720	2127	244
2048	2303	256	1965	2130	244
2303	2303	256	2220	2133	244
2559	2303	256	2464	2135	245
2815	2303	256	2699	2138	245
3071	2303	256	2938	2141	245
3327	2303	256	3175	2144	245
3583	2303	256	3406	2148	244
3839	2303	256	3638	2150	245
4095	2303	256	3872	2153	245
0	2559	256	124	2368	248
256	2559	256	335	2371	249
512	2559	256	559	2374	249
768	2559	256	782	2377	249
1024	2559	256	1011	2379	248
1280	2559	256	1254	2382	248
1536	2559	256	1497	2384	248
1792	2559	256	1737	2388	248
2048	2559	256	1980	2390	248
2303	2559	256	2237	2393	249
2559	2559	256	2479	2395	248
2815	2559	256	2716	2398	248
3071	2559	256	2956	2401	248
3327	2559	256	3191	2403	248
3583	2559	256	3422	2406	248
3839	2559	256	3656	2408	249
4095	2559	256	3890	2411	249
0	2815	256	136	2619	252
256	2815	256	350	2622	252
512	2815	256	574	2626	252
768	2815	256	797	2628	252
1024	2815	256	1027	2630	252
1280	2815	256	1271	2633	252
1536	2815	256	1514	2635	251
1792	2815	256	1753	2639	251
2048	2815	256	1998	2641	251
2303	2815	256	2256	2644	252
2559	2815	256	2496	2646	251
2815	2815	256	2731	2648	252
3071	2815	256	2973	2651	252
3327	2815	256	3207	2654	251
3583	2815	256	3439	2656	251
3839	2815	256	3673	2659	252
4095	2815	256	3908	2662	252
0	3071	256	149	2867	255
256	3071	256	365	2870	256
512	3071	256	589	2874	255
768	3071	256	812	2877	255
1024	3071	256	1044	2879	255
1280	3071	256	1287	2882	255
1536	3071	256	1530	2884	255
1792	3071	256	1771	2887	255
2048	3071	256	2016	2890	255
2303	3071	256	2273	2893	255
2559	3071	256	2513	2895	255
2815	3071	256	2748	2898	255
3071	3071	256	2991	2901	255
3327	3071	256	3224	2903	255
3583	3071	256	3456	2906	255
3839	3071	256	3692	2908	256
4095	3071	256	3926	2911	257
0	3327	256	162	3115	259
256	3327	256	380	3118	259
512	3327	256	603	3121	260
768	3327	256	827	3124	260
1024	3327	256	1063	3127	260
1280	3327	256	1306	3129	259
1536	3327	256	1548	3131	259
1792	3327	256	1788	3134	259
2048	3327	256	2035	3136	258
2303	3327	256	2291	3139	259
2559	3327	256	2532	3141	259
2815	3327	256	2766	3144	259
3071	3327	256	3010	3146	259
3327	3327	256	3244	3149	258
3583	3327	256	3474	3151	258
3839	3327	256	3710	3153	259
4095	3327	256	3945	3156	259
0	3583	256	176	3352	263
256	3583	256	397	3355	262
512	3583	256	621	3358	263
768	3583	256	845	3361	263
1024	3583	256	1081	3363	262
1280	3583	256	1325	3365	262
1536	3583	256	1568	3367	263
1792	3583	256	1807	3371	263
2048	3583	256	2055	3373	263
2303	3583	256	2310	3376	262
2559	3583	256	2551	3378	262
2815	3583	256	2785	3380	262
3071	3583	256	3029	3383	263
3327	3583	256	3261	3385	262
3583	3583	256	3494	3388	263
3839	3583	256	3728	3390	263
4095	3583	256	3962	3393	262
0	3839	256	189	3592	266
256	3839	256	412	3595	267
512	3839	256	635	3598	267
768	3839	256	858	3600	266
1024	3839	256	1096	3602	266
1280	3839	256	1342	3605	265
1536	3839	256	1583	3607	265
1792	3839	256	1824	3610	265
2048	3839	256	2075	3612	266
2303	3839	256	2328	3616	266
2559	3839	256	2567	3617	266
2815	3839	256	2801	3620	266
3071	3839	256	3049	3623	265
3327	3839	256	3278	3625	265
3583	3839	256	3512	3628	266
3839	3839	256	3744	3630	266
4095	3839	256	3980	3632	266
0	4095	256	201	3831	268
256	4095	256	428	3836	269
512	4095	256	651	3838	269
768	4095	256	874	3839	268
1024	4095	256	1112	3841	270
1280	4095	256	1359	3844	270
1536	4095	256	1600	3847	269
1792	4095	256	1841	3849	270
2048	4095	256	2092	3852	269
2303	4095	256	2344	3855	270
2559	4095	256	2584	3857	269
2815	4095	256	2819	3859	269
3071	4095	256	3066	3864	270
3327	4095	256	3296	3866	269
3583	4095	256	3533	3869	270
3839	4095	256	3764	3871	270
4095	4095	256	4000	3874	270
0	0	512	8	12	441
256	0	512	201	14	441
512	0	512	422	16	441
768	0	512	640	19	442
1024	0	512	861	21	440
1280	0	512	1098	23	440
1536	0	512	1339	25	440
1792	0	512	1578	27	440
2048	0	512	1817	30	441
2303	0	512	2065	32	441
2559	0	512	2314	34	441
2815	0	512	2551	36	442
3071	0	512	2785	38	440
3327	0	512	3024	40	440
3583	0	512	3255	42	440
3839	0	512	3486	45	441
4095	0	512	3715	47	441
0	256	512	20	190	442
256	256	512	209	192	452
512	256	512	432	195	452
768	256	512	652	198	454
1024	256	512	872	200	451
1280	256	512	1110	203	452
1536	256	512	1352	206	452
1792	256	512	1590	208	452
2048	256	512	1831	211	452
2303	256	512	2080	213	453
2559	256	512	2329	215	453
2815	256	512	2567	218	454
3071	256	512	2801	220	452
3327	256	512	3039	223	453
3583	256	512	3271	225	454
3839	256	512	3503	227	454
4095	256	512	3735	229	454
0	512	512	32	414	455
256	512	512	223	417	455
512	512	512	446	419	455
768	512	512	665	422	455
1024	512	512	886	424	456
1280	512	512	1126	427	453
1536	512	512	1368	430	458
1792	512	512	1606	432	458
2048	512	512	1847	435	459
2303	512	512	2097	437	458
2559	512	512	2344	439	460
2815	512	512	2582	441	460
3071	512	512	2817	444	458
3327	512	512	3055	447	459
3583	512	512	3287	449	460
3839	512	512	3520	451	460
4095	512	512	3750	453	460
0	768	512	43	633	462
256	768	512	236	635	462
512	768	512	460	637	462
768	768	512	679	641	462
1024	768	512	900	643	462
1280	768	512	1141	645	460
1536	768	512	1384	648	461
1792	768	512	1621	650	461
2048	768	512	1864	653	460
2303	768	512	2114	655	461
2559	768	512	2362	657	460
2815	768	512	2600	659	462
3071	768	512	2835	662	463
3327	768	512	3071	665	464
3583	768	512	3303	667	466
3839	768	512	3539	669	465
4095	768	512	3769	671	465
0	1024	512	55	861	467
256	1024	512	250	863	467
512	1024	512	472	865	467
768	1024	512	693	868	468
1024	1024	512	915	870	467
1280	1024	512	1156	874	465
1536	1024	512	1399	876	466
1792	1024	512	1636	879	465
2048	1024	512	1879	882	466
2303	1024	512	2130	884	467
2559	1024	512	2376	886	466
2815	1024	512	2614	889	467
3071	1024	512	2852	892	467
3327	1024	512	3090	894	465
3583	1024	512	3321	896	466
3839	1024	512	3554	899	468
4095	1024	512	3784	900	468
0	1280	512	66	1106	473
256	1280	512	264	1109	473
512	1280	512	487	1111	474
768	1280	512	706	1114	472
1024	1280	512	929	1116	472
1280	1280	512	1172	1120	473
1536	1280	512	1415	1122	472
1792	1280	512	1652	1125	472
2048	1280	512	1896	1129	472
2303	1280	512	2147	1132	473
2559	1280	512	2394	1134	473
2815	1280	512	2632	1137	474
3071	1280	512	2869	1140	474
3327	1280	512	3105	1143	473
3583	1280	512	3338	1145	474
3839	1280	512	3570	1148	472
4095	1280	512	3800	1150	472
0	1536	512	78	1355	478
256	1536	512	278	1357	477
512	1536	512	501	1360	478
768	1536	512	721	1363	478
1024	1536	512	946	1365	476
1280	1536	512	1190	1369	478
1536	1536	512	1432	1371	477
1792	1536	512	1668	1374	476
2048	1536	512	1913	1377	477
2303	1536	512	2165	1379	478
2559	1536	512	2411	1382	478
2815	1536	512	2651	1386	479
3071	1536	512	2887	1389	478
3327	1536	512	3122	1391	477
3583	1536	512	3354	1394	478
3839	1536	512	3583	1396	478
4095	1536	512	3817	1399	478
0	1792	512	90	1602	482
256	1792	512	293	1604	482
512	1792	512	516	1607	482
768	1792	512	736	1610	482
1024	1792	512	962	1612	481
1280	1792	512	1208	1615	483
1536	1792	512	1450	1618	482
1792	1792	512	1686	1621	481
2048	1792	512	1931	1623	482
2303	1792	512	2184	1626	482
2559	1792	512	2429	1628	482
2815	1792	512	2665	1631	482
3071	1792	512	2902	1634	482
3327	1792	512	3140	1637	482
3583	1792	512	3372	1640	482
3839	1792	512	3602	1642	482
4095	1792	512	3836	1645	483
0	2048	512	102	1852	486
256	2048	512	307	1855	487
512	2048	512	530	1858	487
768	2048	512	751	1861	485
1024	2048	512	979	1863	485
1280	2048	512	1222	1866	486
1536	2048	512	1464	1869	484
1792	2048	512	1703	1872	486
2048	2048	512	1948	1875	487
2303	2048	512	2201	1878	487
2559	2048	512	2445	1880	487
2815	2048	512	2682	1883	487
3071	2048	512	2919	1886	486
3327	2048	512	3156	1888	486
3583	2048	512	3388	1891	487
3839	2048	512	3619	1894	486
4095	2048	512	3854	1897	488
0	2303	512	114	2113	490
256	2303	512	322	2117	490
512	2303	512	545	2119	490
768	2303	512	765	2122	490
1024	2303	512	994	2125	489
1280	2303	512	1238	2128	490
1536	2303	512	1480	2131	490
1792	2303	512	1719	2134	489
2048	2303	512	1965	2137	491
2303	2303	512	2220	2140	490
2559	2303	512	2462	2143	490
2815	2303	512	2696	2145	490
3071	2303	512	2936	2148	490
3327	2303	512	3174	2152	491
3583	2303	512	3405	2154	490
3839	2303	512	3636	2157	491
4095	2303	512	3872	2160	492
0	2559	512	126	2375	494
256	2559	512	336	2378	494
512	2559	512	559	2380	495
768	2559	512	780	2383	493
1024	2559	512	1010	2385	493
1280	2559	512	1254	2388	494
1536	2559	512	1497	2391	493
1792	2559	512	1736	2394	494
2048	2559	512	1982	2397	494
2303	2559	512	2237	2400	495
2559	2559	512	2480	2402	494
2815	2559	512	2713	2404	494
3071	2559	512	2954	2408	494
3327	2559	512	3190	2410	494
3583	2559	512	3421	2413	495
3839	2559	512	3655	2415	496
4095	2559	512	3890	2418	496
0	2815	512	138	2624	498
256	2815	512	351	2628	499
512	2815	512	573	2631	499
768	2815	512	795	2634	498
1024	2815	512	1028	2636	498
1280	2815	512	1271	2639	498
1536	2815	512	1514	2642	498
1792	2815	512	1753	2645	498
2048	2815	512	1999	2647	498
2303	2815	512	2256	2650	499
2559	2815	512	2497	2653	499
2815	2815	512	2729	2655	498
3071	2815	512	2972	2658	498
3327	2815	512	3208	2661	498
3583	2815	512	3440	2663	499
3839	2815	512	3672	2666	499
4095	2815	512	3907	2668	500
0	3071	512	150	2874	502
256	3071	512	366	2877	503
512	3071	512	589	2879	501
768	3071	512	811	2882	501
1024	3071	512	1043	2885	501
1280	3071	512	1287	2888	501
1536	3071	512	1531	2891	501
1792	3071	512	1770	2894	502
2048	3071	512	2016	2896	502
2303	3071	512	2273	2899	503
2559	3071	512	2514	2902	503
2815	3071	512	2744	2904	501
3071	3071	512	2989	2907	501
3327	3071	512	3225	2910	502
3583	3071	512	3457	2912	503
3839	3071	512	3689	2915	503
4095	3071	512	3923	2918	504
0	3327	512	163	3121	505
256	3327	512	381	3124	506
512	3327	512	601	3125	505
768	3327	512	825	3128	505
1024	3327	512	1060	3130	505
1280	3327	512	1303	3133	505
1536	3327	512	1545	3135	504
1792	3327	512	1785	3139	505
2048	3327	512	2033	3141	505
2303	3327	512	2289	3144	505
2559	3327	512	2530	3147	507
2815	3327	512	2759	3148	505
3071	3327	512	3006	3151	506
3327	3327	512	3239	3154	505
3583	3327	512	3472	3156	505
3839	3327	512	3705	3159	506
4095	3327	512	3941	3162	507
0	3583	512	175	3356	510
256	3583	512	396	3360	511
512	3583	512	617	3361	509
768	3583	512	841	3364	509
1024	3583	512	1077	3367	509
1280	3583	512	1320	3369	509
1536	3583	512	1562	3371	509
1792	3583	512	1803	3375	510
2048	3583	512	2052	3377	510
2303	3583	512	2306	3381	510
2559	3583	512	2549	3383	511
2815	3583	512	2778	3385	510
3071	3583	512	3024	3388	510
3327	3583	512	3256	3391	510
3583	3583	512	3489	3393	511
3839	3583	512	3724	3396	512
4095	3583	512	3959	3398	512
0	3839	512	189	3597	514
256	3839	512	411	3600	514
512	3839	512	631	3602	513
768	3839	512	856	3604	513
1024	3839	512	1093	3606	513
1280	3839	512	1337	3609	512
1536	3839	512	1579	3612	514
1792	3839	512	1822	3615	514
2048	3839	512	2072	3617	514
2303	3839	512	2324	3620	514
2559	3839	512	2564	3622	514
2815	3839	512	2798	3624	515
3071	3839	512	3044	3628	515
3327	3839	512	3275	3631	513
3583	3839	512	3509	3633	514
3839	3839	512	3745	3636	515
4095	3839	512	3977	3638	515
0	4095	512	202	3837	517
256	4095	512	426	3840	517
512	4095	512	646	3841	517
768	4095	512	871	3843	517
1024	4095	512	1108	3846	517
1280	4095	512	1354	3849	517
1536	4095	512	1598	3853	518
1792	4095	512	1839	3856	518
2048	4095	512	2089	3858	519
2303	4095	512	2341	3860	518
2559	4095	512	2580	3862	518
2815	4095	512	2816	3865	518
3071	4095	512	3062	3868	518
3327	4095	512	3291	3870	518
3583	4095	512	3525	3874	520
3839	4095	512	3760	3877	520
4095	4095	512	3994	3879	519
0	0	768	13	18	670
256	0	768	204	20	670
512	0	768	425	22	669
768	0	768	642	24	671
1024	0	768	865	27	671
1280	0	768	1099	29	668
1536	0	768	1341	31	669
1792	0	768	1579	33	670
2048	0	768	1819	35	670
2303	0	768	2067	38	671
2559	0	768	2315	40	671
2815	0	768	2551	42	671
3071	0	768	2783	44	671
3327	0	768	3025	46	671
3583	0	768	3255	48	671
3839	0	768	3486	50	672
4095	0	768	3718	52	673
0	256	768	24	197	685
256	256	768	212	199	684
512	256	768	435	202	684
768	256	768	653	205	685
1024	256	768	875	207	686
1280	256	768	1111	210	684
1536	256	768	1354	213	685
1792	256	768	1592	216	686
2048	256	768	1833	218	687
2303	256	768	2082	220	687
2559	256	768	2330	223	686
2815	256	768	2565	225	686
3071	256	768	2798	228	685
3327	256	768	3037	231	686
3583	256	768	3270	233	688
3839	256	768	3503	235	688
4095	256	768	3734	237	689
0	512	768	35	420	686
256	512	768	225	423	687
512	512	768	447	425	687
768	512	768	664	429	687
1024	512	768	890	431	695
1280	512	768	1126	434	691
1536	512	768	1368	436	691
1792	512	768	1606	439	692
2048	512	768	1848	442	693
2303	512	768	2098	444	693
2559	512	768	2345	446	694
2815	512	768	2581	448	693
3071	512	768	2814	451	692
3327	512	768	3055	454	693
3583	512	768	3285	456	694
3839	512	768	3516	458	695
4095	512	768	3751	460	695
0	768	768	46	639	693
256	768	768	238	641	693
512	768	768	460	643	694
768	768	768	679	646	694
1024	768	768	904	649	695
1280	768	768	1141	652	696
1536	768	768	1385	654	694
1792	768	768	1625	657	694
2048	768	768	1866	660	694
2303	768	768	2116	662	700
2559	768	768	2362	664	700
2815	768	768	2597	667	699
3071	768	768	2831	669	698
3327	768	768	3070	672	700
3583	768	768	3303	674	701
3839	768	768	3535	676	703
4095	768	768	3769	678	702
0	1024	768	58	867	701
256	1024	768	252	869	701
512	1024	768	473	872	701
768	1024	768	693	874	702
1024	1024	768	918	877	701
1280	1024	768	1157	880	702
1536	1024	768	1400	882	700
